iSemana;cRetrabalho;nCdSetor;nCdEquipamento;nCdTurno;nCdProcedimento;nCdAtividade;nCdOrdemProducao;nCdProdutoProcesso;nCdProdutoFinal;iSeqAtividade;nCdProdutoPedido;iItemMetodo;cNmMetodo;cLinhaProducao;cCdRastreabilidade;iQtdeApontamentoAtividade;nMedidaOrdemProducao;iQtdeMaoObra;nTempoMetodo;nTempoImprodutivo;nTempoRetrabalho;nTempoSemMetodo;nTempoOcioso;nQtdeMetodo;nPesoLiquidoEntrada_prod;nValorArredondado;cObservacao;nCdSeqProdutivaFormula;cNmSeqProdutivaFormula;iVersaoSeqProdutivaFormula;nCdSeqProdutivaRoteiro;cNmSeqProdutivaFormulaRoteiro;iVersaoSeqProdutivaRoteiro;iPecaEntrada;nPesoLiquidoEntrada_cep;nMedidaEntrada;nCdProduto;Verifica_Formula_LAB_382;Verifica_Roteiros_LAB_382;nCdAtividadeMedicao_1306;nCdAtividadeMedicao_1317;nCdAtividadeMedicao_1340;nCdAtividadeMedicao_1355;nCdAtividadeMedicao_1356;nCdAtividadeMedicao_1427;nCdAtividadeMedicao_1428;nCdAtividadeMedicao_1441;nCdAtividadeMedicao_1444;cObservacao_origem;nCdEquipamento_origem;cNmLinhaProducao;nCdLinhaProducao;nPeca;nMedida;FlorSolta;Qtd_Flor_Solta;nCdLocalEstoque
42;0;271;1543;46.0;148;1994;189167;890324;890324;13;890324;10;CMG - COU - KL.2 SAMYANG - 1 - CLASSIF, 2 AUX;870 - COURO - PRODUÇÃO;20343GQ;72;0.0;3;1.0;0.0;0.0;0.0;3.83;1.4166;0.0;8.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK PÇ;1519;AMACIADORA MOLHADO 01;870;133.0;6606.131;False;0.0;[19285, 11173]
42;1;172;1547;40.0;178;2029;189416;890324;890324;3;890324;63;CMG - LINHA 2 e 3 - KIND LEATHER 1 AÉR, 2 EST, 2 DOBRAS;870 - COURO - PRODUÇÃO;20528GQ;1;49.658;5;1.0;0.43;1.0;0.0;0.0;1.75;1022.5;1022.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189412;1495;CMG - CONTROLE SEMI;870;152.0;7498.407999999999;True;15.0;[5128, 19285, 11173]
42;1;180;1529;43.0;146;200;189049;890324;890324;13;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20343GQ;2;100.093;2;2.0;0.08;1.0;0.0;0.0;2.1666;2118.0;2118.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 188859;1495;CMG - CONTROLE SEMI;870;310.0;15414.309;True;10.0;[5128, 19285, 11173]
42;1;180;1529;43.0;146;200;189167;890324;890324;11;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20343GQ;1;0.0;2;0.0;0.0;0.0;0.0;0.46;2.1666;0.0;8.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK PÇ;1519;AMACIADORA MOLHADO 01;870;133.0;6606.131;False;0.0;[19285, 11173]
42;1;181;1539;44.0;144;1894;188950;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20329GQ;5;271.661;8;1.0;1.01;3.0;0.0;0.0;2.5166;2252.5;2252.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 188798;1495;CMG - CONTROLE SEMI;870;311.0;16897.331;True;8.0;[5128, 19285, 11173]
42;1;181;1539;44.0;144;1894;189049;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20343GQ;2;100.093;8;2.0;0.21;1.0;0.0;0.0;2.5166;2118.0;2118.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 188859;1495;CMG - CONTROLE SEMI;870;310.0;15414.309;True;10.0;[5128, 19285, 11173]
42;1;181;1539;44.0;144;1894;189167;890324;890324;12;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20343GQ;1;0.0;8;0.0;0.0;0.0;0.0;0.4;2.5166;0.0;8.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK PÇ;1519;AMACIADORA MOLHADO 01;870;133.0;6606.131;False;0.0;[19285, 11173]
42;0;179;1559;42.0;177;865;189233;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20446GQ;56;2595.787;5;1.0;3.33;0.0;0.0;0.0;2.1;895.5;895.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189142;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;146.0;895.5;6767.587;890324.0;13005|36;33779|5;;;;;;32.0;37.5;;9.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189142;1495;CMG - CONTROLE SEMI;870;150.0;6813.94;True;17.0;[5128, 5130, 19285, 11173]
42;0;179;1559;42.0;177;865;189382;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20477GQ;151;7594.456;5;1.0;9.1;0.0;0.0;0.0;2.1;1015.5;1015.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 199312;1495;CMG - CONTROLE SEMI;870;153.0;7594.455999999999;True;2.0;[5128, 5130, 19285, 11173]
42;0;179;1560;42.0;177;865;189232;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20472GQ;300;15155.215;10;2.0;15.14;0.0;0.0;0.0;4.2;4142.0;4142.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189231;1495;CMG - CONTROLE SEMI;870;304.0;15205.731000000002;True;31.0;[5128, 5130, 19285, 11173]
42;0;179;1560;42.0;177;865;189244;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20459GQ;118;6335.757;5;1.0;10.81;0.0;0.0;0.0;2.1;1026.5;1026.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189146;1495;CMG - CONTROLE SEMI;870;143.0;7543.847000000001;True;5.0;[5128, 5130, 19285, 11173]
42;0;179;1560;42.0;177;865;189245;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20460GQ;139;0.0;10;2.0;11.81;0.0;0.0;0.0;4.2;2059.0;2058.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189205;1495;CMG - CONTROLE SEMI;870;142.0;7494.009000000001;True;4.0;[5128, 5130, 19285, 11173]
42;0;179;1560;42.0;177;865;189326;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20456GQ;150;7548.0;5;1.0;7.57;0.0;0.0;0.0;2.1;1037.0;1037.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189242;1495;CMG - CONTROLE SEMI;870;151.0;7548.0;True;22.0;[5128, 5130, 19285, 11173]
42;0;179;1560;42.0;177;865;189328;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20474GQ;150;0.0;5;2.0;3.57;0.0;0.0;0.0;2.1;1029.5;1029.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189251;1495;CMG - CONTROLE SEMI;870;151.0;7575.0;True;29.0;[5128, 5130, 11173]
42;0;179;1560;42.0;177;865;189381;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20490GQ;160;7360.0;5;2.0;0.0;0.0;0.0;3.19;2.1;982.0;982.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189311;1495;CMG - CONTROLE SEMI;870;163.0;7360.0;True;32.0;[5128, 5130, 11173]
42;0;179;1560;42.0;177;865;189384;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20491GQ;160;0.0;5;2.0;0.0;0.0;0.0;8.19;2.1;976.0;976.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189322;1495;CMG - CONTROLE SEMI;870;160.0;7360.0;True;12.0;[5128, 5130, 19285]
42;0;179;2650;42.0;177;865;189139;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20439GQ;179;8692.801;5;2.0;0.0;0.0;0.0;5.24;2.1;1948.0;1948.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189070;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;295.0;1948.0;14326.125;890324.0;13005|36;33779|5;3.65;79.0;3.4;62.0;200.8;29.0;38.5;3.8;10.9;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189070;1495;CMG - CONTROLE SEMI;870;306.0;14423.252;True;20.0;[5128, 5130, 19285, 11173]
42;0;179;2650;42.0;177;865;189247;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20455GQ;296;14868.291;10;2.0;29.05;0.0;0.0;0.0;4.2;3991.0;3990.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189189;1495;CMG - CONTROLE SEMI;870;297.0;14792.944;True;23.0;[5128, 5130, 11173]
42;0;179;2650;42.0;177;865;189329;890324;890324;9;890324;29;CMG - COU KIND LEATHER - 7 M/M - 2 EMBOCANDO, 3 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;20479GQ;140;7644.5;5;1.0;14.33;0.0;0.0;0.0;2.1;1049.5;1049.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189253;1495;CMG - CONTROLE SEMI;870;140.0;7644.501;True;14.0;[5128, 5130, 11173]
42;0;180;1529;43.0;146;200;189139;890324;890324;10;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20439GQ;296;14374.688;2;2.0;0.0;0.0;0.0;2.62;2.1666;1948.0;1948.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189070;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;295.0;1948.0;14326.125;890324.0;13005|36;33779|5;3.65;79.0;3.4;62.0;200.8;29.0;38.5;3.8;10.9;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189070;1495;CMG - CONTROLE SEMI;870;306.0;14423.252;True;20.0;[5128, 5130, 19285, 11173]
42;0;180;1529;43.0;146;200;189232;890324;890324;11;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20472GQ;280;14144.867;2;2.0;0.0;0.0;0.0;14.23;2.1666;2071.0;2071.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189231;1495;CMG - CONTROLE SEMI;870;304.0;15205.731000000002;True;31.0;[5128, 5130, 19285, 11173]
42;0;180;1529;43.0;146;200;189233;890324;890324;10;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20446GQ;147;6813.94;2;2.0;0.0;0.0;0.0;10.85;2.1666;895.5;895.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189142;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;146.0;895.5;6767.587;890324.0;13005|36;33779|5;;;;;;32.0;37.5;;9.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189142;1495;CMG - CONTROLE SEMI;870;150.0;6813.94;True;17.0;[5128, 5130, 19285, 11173]
42;0;180;1529;43.0;146;200;189235;890324;890324;10;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20453GQ;150;7573.0;2;2.0;0.0;0.0;0.0;11.23;2.1666;1029.5;1029.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189144;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;150.0;1029.5;7573.0;890324.0;13005|36;33779|5;;;;;;30.0;36.5;;8.8;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189144;1495;CMG - CONTROLE SEMI;870;150.0;7573.001;True;41.0;[5128, 19285, 11173]
42;0;180;1529;43.0;146;200;189246;890324;890324;10;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20458GQ;140;0.0;2;1.0;9.38;0.0;0.0;0.0;2.1666;1030.0;1030.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189152;1495;CMG - CONTROLE SEMI;870;141.0;7486.144;False;0.0;[5130, 19285, 11173]
42;0;180;1529;43.0;146;200;189381;890324;890324;10;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20490GQ;162;7452.0;2;2.0;6.23;0.0;0.0;0.0;2.1666;982.0;982.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189311;1495;CMG - CONTROLE SEMI;870;163.0;7360.0;True;32.0;[5128, 5130, 11173]
42;0;180;1529;43.0;146;200;189384;890324;890324;10;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20491GQ;160;0.0;2;2.0;0.0;0.0;0.0;1.85;2.1666;976.0;976.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189322;1495;CMG - CONTROLE SEMI;870;160.0;7360.0;True;12.0;[5128, 5130, 19285]
42;0;180;1530;43.0;146;200;189133;890324;890324;10;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20424GQ;151;7512.743;2;2.0;0.0;0.0;0.0;7.69;2.1666;1017.5;1017.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189053;1495;CMG - CONTROLE SEMI;870;147.0;7313.73;False;0.0;[5130, 19285]
42;0;180;1530;43.0;146;200;189232;890324;890324;11;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20472GQ;20;1010.348;2;2.0;0.0;0.0;0.0;0.23;2.1666;2071.0;2071.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189231;1495;CMG - CONTROLE SEMI;870;304.0;15205.731000000002;True;31.0;[5128, 5130, 19285, 11173]
42;0;180;1530;43.0;146;200;189236;890324;890324;10;890324;17;CMG - COU KIND LEATHER 2 AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;20454GQ;151;0.0;2;1.0;15.31;0.0;0.0;0.0;2.1666;993.5;993.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189145;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;151.0;993.5;7634.75;890324.0;13005|36;33779|5;;;;;;31.0;37.5;;12.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189145;1495;CMG - CONTROLE SEMI;870;156.0;7558.909000000001;True;25.0;[5128, 5130, 19285, 11173]
42;0;181;1537;44.0;348;1751;189236;890324;890324;11;890324;1;CMG - COU PEQ /MÉD /GRAN 1° e 2° LIXA -  4 OPER, 2 PALLET,  - 1 INSP P/ LINHA  - 12 M/M;870 - COURO - PRODUÇÃO;20454GQ;151;0.0;6;2.0;0.0;0.0;0.0;2.26;2.35;993.5;993.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189145;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;151.0;993.5;7634.75;890324.0;13005|36;33779|5;;;;;;31.0;37.5;;12.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189145;1495;CMG - CONTROLE SEMI;870;156.0;7558.909000000001;True;25.0;[5128, 5130, 19285, 11173]
42;0;181;1537;44.0;348;1751;189246;890324;890324;11;890324;1;CMG - COU PEQ /MÉD /GRAN 1° e 2° LIXA -  4 OPER, 2 PALLET,  - 1 INSP P/ LINHA  - 12 M/M;870 - COURO - PRODUÇÃO;20458GQ;140;0.0;6;2.0;0.0;0.0;0.0;4.57;2.35;1030.0;1030.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189152;1495;CMG - CONTROLE SEMI;870;141.0;7486.144;False;0.0;[5130, 19285, 11173]
42;0;181;1538;44.0;144;204;189236;890324;890324;12;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20454GQ;150;0.0;8;2.0;0.0;0.0;0.0;0.6;2.5166;993.5;993.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189145;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;151.0;993.5;7634.75;890324.0;13005|36;33779|5;;;;;;31.0;37.5;;12.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189145;1495;CMG - CONTROLE SEMI;870;156.0;7558.909000000001;True;25.0;[5128, 5130, 19285, 11173]
42;0;181;1538;44.0;144;204;189246;890324;890324;12;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20458GQ;140;0.0;8;2.0;2.37;0.0;0.0;0.0;2.5166;1030.0;1030.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189152;1495;CMG - CONTROLE SEMI;870;141.0;7486.144;False;0.0;[5130, 19285, 11173]
42;0;181;1539;44.0;144;1894;189110;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20419GQ;166;0.0;8;3.0;0.0;0.0;0.0;10.96;2.5166;956.0;956.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189041;1495;CMG - CONTROLE SEMI;870;169.0;7577.249999999999;True;1.0;[5128, 5130, 19285, 11173]
42;0;181;1539;44.0;144;1894;189133;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20424GQ;151;7512.743;24;6.0;5.15;0.0;0.0;3.15;7.549799999999999;3052.5;3051.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189053;1495;CMG - CONTROLE SEMI;870;147.0;7313.73;False;0.0;[5130, 19285]
42;0;181;1539;44.0;144;1894;189134;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20423GQ;151;7500.5;8;2.0;2.0;0.0;0.0;0.0;2.5166;984.5;984.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189054;1495;CMG - CONTROLE SEMI;870;157.0;7500.5;True;8.0;[5128, 5130, 19285, 11173]
42;0;181;1539;44.0;144;1894;189138;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20445GQ;149;6869.893;8;2.0;0.0;0.0;0.0;9.21;2.5166;905.0;905.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189073;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;149.0;905.0;6869.893;890324.0;13005|36;33779|5;;;;;;24.0;36.0;;8.4;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189073;1495;CMG - CONTROLE SEMI;870;148.0;6823.786;True;31.0;[5128, 19285]
42;0;181;1539;44.0;144;1894;189139;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20439GQ;295;14326.125;24;6.0;0.6;0.0;0.0;4.83;7.549799999999999;5844.0;5844.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189070;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;295.0;1948.0;14326.125;890324.0;13005|36;33779|5;3.65;79.0;3.4;62.0;200.8;29.0;38.5;3.8;10.9;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189070;1495;CMG - CONTROLE SEMI;870;306.0;14423.252;True;20.0;[5128, 5130, 19285, 11173]
42;0;181;1539;44.0;144;1894;189234;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20452GQ;148;7448.84;8;2.0;7.19;0.0;0.0;0.0;2.5166;992.0;992.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189143;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;149.0;992.0;7499.17;890324.0;13005|36;33779|5;;;;;;29.5;34.0;;10.4;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189143;1495;CMG - CONTROLE SEMI;870;152.0;7574.665;False;0.0;[5130, 19285, 11173]
42;0;181;1539;44.0;144;1894;189235;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20453GQ;150;7573.0;16;4.0;0.07;0.0;0.0;7.67;5.0332;2059.0;2058.0;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189144;13005.0;FR CSA CMG SEMI TERMINADO BRAVO COM ESTUCO;36.0;33779.0;RT KSA CMG BRAVO BBS 13/15 BLACK B - SAMYANG;5.0;150.0;1029.5;7573.0;890324.0;13005|36;33779|5;;;;;;30.0;36.5;;8.8;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189144;1495;CMG - CONTROLE SEMI;870;150.0;7573.001;True;41.0;[5128, 19285, 11173]
42;0;181;1539;44.0;144;1894;189244;890324;890324;11;890324;37;CMG - COU KIND LEATHER 2 GRANDE E ACIMA - 6 OPER, 2 REFILA E PALLET , 1 ISNP P/ LINHA 9 M/M;870 - COURO - PRODUÇÃO;20459GQ;40;2147.714;8;2.0;1.11;0.0;0.0;0.0;2.5166;1026.5;1026.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189146;1495;CMG - CONTROLE SEMI;870;143.0;7543.847000000001;True;5.0;[5128, 5130, 19285, 11173]
42;0;271;1541;46.0;148;1994;189130;890324;890324;12;890324;11;CMG - COU - KL.2 SAMYANG - 2 - CLASSIF, 1 AUX;870 - COURO - PRODUÇÃO;20412GQ;293;15928.614;3;2.0;0.0;0.0;0.0;32.81;1.6666;2152.0;2152.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189050;1495;CMG - CONTROLE SEMI;870;294.0;15928.613;True;16.0;[5128, 19285, 11173]
42;0;271;1541;46.0;148;1994;189132;890324;890324;12;890324;11;CMG - COU - KL.2 SAMYANG - 2 - CLASSIF, 1 AUX;870 - COURO - PRODUÇÃO;20399GQ;155;7699.575;3;2.0;0.0;0.0;0.0;16.0;1.6666;1016.0;1016.0;;;;;;;;;;;;;;;;;;;;;;;KIND BRAVO BBS 1.3/1.5 PLATINUM BLACK OP 189052;1495;CMG - CONTROLE SEMI;870;155.0;7699.576;True;29.0;[5128, 19285]
